route_id,trip_id,service_id,direction_id,shape_id
15074,1052818,3,1,16890
15074,1052819,3,0,16889
15074,1052821,3,0,16889
15074,1052822,3,1,16890
15074,1052823,3,0,16889
15074,1052824,3,1,16890
15074,1052825,3,1,16890
15074,1052826,3,0,16889
15074,1052827,3,1,16890
15074,1052829,3,0,16889
15074,1052831,3,0,16889
15074,1052832,3,1,16890
15074,1052833,3,0,16889
15074,1052834,3,1,16890
15074,1052835,3,1,16890
15074,1052836,3,0,16889
15074,1052837,3,1,16890
15074,1052838,3,0,16889
15074,1052839,3,1,16890
15074,1052840,3,0,16889
15074,1052841,3,1,16890
15074,1052842,3,0,16889
15074,1052843,3,1,16890
15074,1052844,3,0,16889
15074,1052845,3,1,16890
15074,1052846,3,0,16889
15074,1052847,3,1,16890
15074,1052848,3,0,16889
15074,1052849,3,1,16890
15074,1052851,3,0,16889
15074,1052853,3,0,16889
15074,1052854,3,1,16890
15074,1052855,3,0,16889
15074,1052856,3,1,16890
15074,1052857,3,1,16890
15074,1052858,3,0,16889
15074,1052859,3,1,16890
15074,1052860,3,0,16889
15074,1052861,3,1,16890
15074,1052862,3,0,16889
15074,1052863,3,1,16890
15074,1052864,3,0,16889
15074,1052865,3,1,16890
15074,1052866,3,0,16889
15074,1052867,3,1,16890
15074,1052868,3,0,16889
15074,1052870,3,0,16889
15074,1052871,3,1,16890
15074,1052873,3,0,16889
15074,1052874,3,1,16890
15074,1052875,3,0,16889
15074,1052876,3,1,16890
15074,1052877,3,0,16889
15074,1052878,3,1,16890
15074,1052879,3,1,16890
15074,1052880,3,0,16889
15074,1052882,3,0,16889
15074,1052883,3,1,16890
15074,1052884,3,0,16889
15074,1052885,3,1,16890
15074,1052886,3,1,16890
15074,1052887,3,0,16889
15074,1052888,3,1,16890
15074,1052889,3,0,16889
15074,1052890,3,1,16890
15074,1052891,3,0,16889
15074,1052893,3,0,16889
15074,1052894,3,1,16890
15074,1052896,3,1,16890
15074,1052897,3,0,16889
15074,1052899,3,0,16889
15074,1052900,3,1,16890
15074,1052901,3,1,16890
15074,1052902,3,0,16889
15074,1052903,3,1,16890
15074,1052904,3,0,16889
15074,1052906,3,0,16889
15074,1052907,3,1,16890
15074,1052909,3,1,16890
15074,1052910,3,0,16889
15074,1052912,3,0,16889
15074,1052913,3,1,16890
15074,1052914,3,0,16889
15074,1052915,3,1,16890
15074,1052916,3,1,16890
15074,1052917,3,0,16889
15074,1052918,3,1,16890
15074,1052919,3,0,16889
15074,1052921,3,0,16889
15074,1052922,3,1,16890
15074,1052923,3,1,16890
15074,1052924,3,0,16889
15074,1052925,3,1,16890
15074,1052926,3,0,16889
15074,1052928,3,0,16889
15074,1052929,3,1,16890
15074,1052930,3,1,16890
15074,1052931,3,0,16889
15074,1052933,3,0,16889
15074,1052934,3,1,16890
15074,1052935,3,0,16889
15074,1052936,3,1,16890
15074,1052937,3,1,16890
15074,1052938,3,0,16889
15074,1052939,3,1,16890
15074,1052940,3,0,16889
15074,1052941,3,1,16890
15074,1052942,3,0,16889
15074,1052943,3,1,16890
15074,1052944,3,0,16889
15074,1052945,3,1,16890
15074,1052946,3,0,16889
15074,1052948,3,0,16889
15074,1052949,3,1,16890
15074,1052950,3,0,16889
15074,1052951,3,1,16890
15074,1052952,3,1,16890
15074,1052954,3,0,16889
15074,1052955,3,1,16890
15074,1052956,3,0,16889
15074,1052959,3,0,16889
15074,1052960,3,1,16890
15074,1052961,3,1,16890
15074,1052962,3,0,16889
15074,1052964,3,0,16889
15074,1052965,3,1,16890
15074,1052966,3,1,16890
15074,1052967,3,0,16889
15074,1052968,3,1,16890
15074,1052969,3,0,16889
15074,1052971,3,0,16889
15074,1052972,3,1,16890
15074,1052973,3,1,16890
15074,1052975,3,0,16889
15074,1052976,3,1,16890
15074,1052977,3,0,16889
15074,1052978,3,1,16890
15074,1052980,3,0,16889
15074,1052981,3,1,16890
15074,1052982,3,0,16889
15074,1052983,3,1,16890
15074,1052984,3,0,16889
15074,1052985,3,1,16890
15074,1052987,3,0,16889
15074,1052988,3,1,16890
15074,1052989,3,0,16889
15074,1052990,3,1,16890
15074,1052991,3,0,16889
15074,1052992,3,1,16890
15074,1052993,3,0,16889
15074,1052994,3,1,16890
15074,1052995,3,0,16889
15074,1052996,3,1,16890
15074,1052997,3,0,16889
15074,1052998,3,1,16890
15074,1052999,3,0,16889
15074,1053000,3,1,16890
15074,1053001,3,0,16889
15074,1053002,3,1,16890
15074,1053003,3,0,16889
15074,1053004,3,1,16890
15074,1053005,3,0,16889
15074,1053006,3,1,16890
15074,1053007,3,0,16889
15074,1053008,3,1,16890
15074,1053010,3,0,16889
15074,1053011,1,1,16890
15074,1053013,1,0,16889
15074,1053014,1,1,16890
15074,1053015,1,0,16889
15074,1053016,1,1,16890
15074,1053018,1,0,16889
15074,1053019,1,1,16890
15074,1053020,1,0,16889
15074,1053021,1,1,16890
15074,1053022,1,0,16889
15074,1053023,1,1,16890
15074,1053024,1,0,16889
15074,1053025,1,1,16890
15074,1053026,1,0,16889
15074,1053027,1,1,16890
15074,1053031,3,0,16889
15074,1053032,3,1,16890
15074,1053033,3,0,16889
17424,1054120,3,0,139465
17424,1054121,3,1,139466
17424,1054123,3,0,139465
17424,1054124,3,1,139466
17424,1054126,3,0,139465
17424,1054127,3,1,139466
17424,1054129,3,0,139465
17424,1054130,3,1,139466
15216,1054166,1,0,1
